Realm,Character,Img,Name,Tier,Type,Target,Formula,Multiplier,Element,Time,Effects,Counter,Auto Target,Points,Soulbreak Bonus,Relic,Name (JP),ID
VIII,Seifer,,Zantetsuken Reverse,SSB,PHY,All enemies,Physical,6.00,-,2.5,"Three group attacks (2.00 each), causes Instant KO (100%), DEF +50% to all allies for 25 seconds",N,All enemies,500,ATK +10,Almasy Revolver (VIII),斬鉄剣返し,20820004.0
VIII,Seifer,,Sorceress's Knight,BSB,PHY,Single enemy,Physical,7.68,"Dark, NE",2.5,"Eight single attacks (0.96 each), grants Haste, Sentinel and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10,Almasy Shear Trigger (VIII),魔女の騎士,20820005.0
VIII,Seifer,,Death by Committee,SSB,PHY,Single enemy,Physical,7.36,"Dark, Lightning, Wind",2.5,"Eight single attacks (0.92 each), DEF -30% to the user for 25 seconds, ATK and MAG +30% to all allies for 25 seconds",N,Lowest HP% enemy,500,ATK +10,Seifer's Gloves (VIII),連帯始末剣,20820006.0
VIII,Seifer,,Forbidden Fellslash,USB,PHY,Single enemy,Physical,6.58,"Dark, Fire",2.5,"Seven single attacks (0.94~1.50 each scaling with HP%), grants Attach Dark to the user, restores HP to the user for 70% of their maximum HP",N,Lowest HP% enemy,500,ATK +10,Almasy Flametongue (VIII),禁忌・鬼斬り,20820007.0
VIII,Seifer,,Sorceress Strings,CSB,NAT,All allies,,,,2.5,"Activates Dark Chain (max 150, field +50%), ATK +50% for 25 seconds",N,All allies,500,ATK +10,Hyperion Custom (VIII),連鎖せし魔女の操糸,20820008.0
VIII,Seifer,,Knight of Destiny,USB,PHY,Single enemy,Physical,6.84,"Dark, Fire",2.5,"Eighteen single attacks (0.38 each), ATK and DEF +30% to the user for 25 seconds, grants Instant Cast 1 to all allies",N,Lowest HP% enemy,500,ATK +10,Almasy Twin Lance (VIII),運命の騎士,20820009.0
VIII,Seifer,,Brutal Takedown,BSB,PHY,Single enemy,Physical,6.64,"Dark, Fire",2.5,"Eight single attacks (0.83 each), grants Dark Radiant Shield: 75% to all allies, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10,Almasy Cutting Trigger (VIII),強者砕き,20820010.0
VIII,Seifer,,Carnage Cut,AASB,PHY,Single enemy,Physical,9.00,"Dark, Fire, NE",2.5,"Fifteen single ranged attacks (0.60 each), grants Awoken Sorceress's Knight, Damage Cap +10000, Switch Draw Mode and Stubborn Blade Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10,Avenger (VIII),修羅斬り,20820011.0
VIII,Seifer,,Problem Child,Glint,PHY,Single enemy,Physical,3.12,"Dark, NE",0.01,"Six single attacks (0.52 each), causes Imperil Dark 10% for 15 seconds, grants Minor Buff Dark to the user",N,Lowest HP% enemy,250,ATK +10,Vishnu Vest (VIII),問題児の悪あがき,20820012.0
VIII,Seifer,,Forbidden Bloodfest,AOSB,PHY,Single enemy,Physical,24.00,"Dark, Fire",2.5,Three single attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10,Inferno (VIII),禁忌・血祭り,20820013.0
VIII,Laguna,,Ricochet Snipe,Default,PHY,Single enemy,Physical,1.50,-,3.0,One single ranged attack (1.50),N,Lowest HP% enemy,500,,-,リコシェスナイプ,22100002.0
VIII,Laguna,,Desperado,SSB,PHY,All enemies,Physical,6.00,-,2.75,"Six group ranged attacks (1.00 each), causes Slow (100%)",N,All enemies,500,ATK +10,Machine Gun (VIII),デスペラード,22100001.0
VIII,Laguna,,Missile Salvo,SB,PHY,Random enemies,Physical,5.28,-,2.5,"Six random ranged attacks (0.88 each), causes Stop (100%)",N,Random enemies,500,,Laguna's Jacket (VIII),六連装ミサイル,22100003.0
VIII,Laguna,,Freezing Barrage,SSB,PHY,All enemies,Physical,5.95,Ice,2.5,"Seven group ranged attacks (0.85 each), causes Imperil Ice 20% for 25 seconds",N,All enemies,500,ATK +10,Vega (VIII),リミット・氷結弾,22100004.0
VIII,Laguna,,Visions of the Past,SSB,PHY,Single enemy,Physical,7.80,-,2.5,"Six single ranged attacks (1.30 each), ATK +50% to all allies for 25 seconds",N,Lowest HP% enemy,500,ATK +10,Sirius (VIII),妖精さんが来た,22100005.0
VIII,Laguna,,Split Laser,BSB,PHY,Random enemies,Physical,7.84,"Lightning, NE",2.5,"Eight random ranged attacks (0.98 each), causes Imperil Lightning 20% for 25 seconds, grants Haste and Burst Mode to the user",N,Random enemies,500,ATK +10,Fomalhaut (VIII),スプリットレーザー,22100006.0
VIII,Laguna,,Ragnarok Buster,USB,PHY,All enemies,Physical,5.25,"Ice, NE",2.5,"Seven group ranged attacks (0.75 each), Imperil Ice 20% for 25 seconds, grants ATK and RES +30%, High Quick Cast 1 and Ice High Quick Cycle to the user",N,All enemies,500,ATK +10,Arcturus (VIII),ラグナロクバスター,22100007.0
VIII,Laguna,,Freezing Beam,BSB,PHY,Single enemy,Physical,6.64,"Ice, NE",2.5,"Eight single ranged attacks (0.83 each), grants Haste, Attach Ice and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10,Aldebaran (VIII),フリージングビーム,22100008.0
VIII,Laguna,,Junction Link,CSB,NAT,All allies,,,,2.5,"Activates Ice Chain (max 150, field +50%), ATK +50% for 25 seconds",N,All allies,500,ATK +10,Laguna's Bazooka (VIII),ジャンクションリンク,22100009.0
VIII,Laguna,,Ragnarok Blade,USB,PHY,Single enemy,Physical,7.10,"Ice, NE",2.5,"Ten single ranged attacks (0.71 each), ATK and DEF +30% to the user for 25 seconds, grants Attach Ice and Machinist Double to the user",N,Lowest HP% enemy,500,ATK +10,High-Power Machine Gun (VIII),ラグナロクブレード,22100010.0
VIII,Laguna,,Freeze Missiles,Glint,PHY,Single enemy,Physical,3.12,"Ice, NE",0.01,"Six single ranged attacks (0.52 each), grants Attach Ice Stacking and Attach Ice to the user",N,Lowest HP% enemy,250,ATK +10,Sorceress Knight (VIII),フリーズミサイル,22100011.0
VIII,Laguna,,Tactical Attack,AASB,,,,,"Ice, NE",,"Fifteen single ranged attacks (? each), Imperil Ice 20% for 25 seconds, grants Attach Ice, Awoken Ice, Damage Cap +10000, and Deblizzard Shot Follow-Up to the user",,,500,ATK +10,Ras Algethi (VIII),タクティカル・アタック,22100012.0
VIII,Laguna,,Freezing Crush,AOSB,,,,,Ice,,"Twenty single attacks (? each), followed by one single attack (?) capped at 99999",,,750,ATK +10,Lufenian Gun (VIII),フリージングクラッシュ,22100013.0
VIII,Laguna,,Junction Freeze,Glint+,,Self,,,,0.01,"Grants Attach Ice Stacking, Attach Ice and Instant Cast 1",,,0,ATK +10,Diamond Armor (VIII),ジャンクションフリーズ,22100014.0
VIII,Edea,,Astral Punch,Default,NAT,Single enemy,Magical,2.00,-,2.5,Two single attacks (1.00 each),N,Lowest HP% enemy,500,,-,アストラル・パンチ,22200003.0
VIII,Edea,,Ice Strike,SSB,BLK,All enemies,Magical,14.22,"Ice, NE",3.0,Six group attacks (2.37 each),N,All enemies,500,MAG +10,Sorceress's Might (VIII),冷徹なる一撃,22200001.0
VIII,Edea,,Inaugural Parade,SB,NAT,All allies,,,,2.5,"MAG +20% for 25 seconds, grants Haste",N,All allies,500,,Sorceress's Crown (VIII),魔女のパレード,22200002.0
VIII,Edea,,Time Crush,SSB,BLK,Single enemy,Magical,17.80,Dark,2.5,"Five single attacks (3.56 each), causes Imperil Dark 20% for 25 seconds",N,Random enemy without status,500,MAG +10,Sorceress Gown (VIII),時の呪縛,22200004.0
VIII,Edea,,Maelstrom,BSB,BLK,Single enemy,Magical,15.04,"Ice, Dark",2.5,"Eight single attacks (1.88 each), grants Haste, Attach Ice and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10,Edea's Valkyrie (VIII),メイルシュトローム,22200005.0
VIII,Edea,,Astral Time,USB,BLK,Single enemy,Magical,17.10,"Ice, Dark",2.5,"Ten single attacks (1.71 each), MAG and RES +30% to the user for 25 seconds, grants Attach Ice and Witch Double to the user",N,Lowest HP% enemy,500,MAG +10,Rising Sun+ (VIII),アストラル・タイム,22200006.0
VIII,Edea,,Grief Judgment,AOSB,BLK,Single enemy,Magical,62.90,"Ice, Dark",2.5,"Twenty single attacks (1.82 each), followed by one single attack (26.50) capped at 99999",N,Lowest HP% enemy,750,MAG +10,Edea's Shooting Star (VIII),グリーフジャッジメント,22200007.0
VIII,Edea,,Astral Realm,USB,BLK,Single enemy,Magical,17.00,"Ice, Dark",2.5,"Ten single attacks (1.70 each), MAG and RES +30% to the user for 25 seconds, grants Attach Ice and Astral World to the user",N,Lowest HP% enemy,500,MAG +10,Black Robes (VIII),アストラル・ワールド,22200008.0
VIII,Edea,,Power Succession,Glint,NAT,Self,,,,0.01,"Grants Attach Ice Stacking, Attach Ice and High Quick Cast 2",N,Self,250,MAG +10,Aura Staff (VIII),継承された力,22200009.0
VIII,Edea,,Astral Soul,AASB,,,,,"Ice, Dark, NE",,"Fifteen single attacks (? each), grants Attach Ice, Awoken Ice, Damage Cap +10000 and Ice Pursuit Follow-up to the user",,,500,,Edea's Valkyries (VIII),アストラル・ソウル,22200010.0
VIII,Raijin,,Hi-Potion (VIII),Default,NAT,Single ally,,,,2.5,Restores HP (55),N,Lowest HP% ally,500,,-,ハイポーション【VIII】,22610003.0
VIII,Raijin,,Raijin Special,BSB,PHY,Single enemy,Physical,6.64,"Lightning, NE",2.5,"Eight single attacks (0.83 each), grants Haste, Attach Lightning and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10,Raijin's Staff (VIII),秘技「雷神飛竜昇」,22610001.0
VIII,Raijin,,Aura (VIII),SSB,NAT,All allies,,,,2.5,"Grants Instant Cast 1, Last Stand and High Regen",N,All allies,500,ATK +10,Raijin's Pauldron (VIII),オーラ【VIII】,22610002.0
VIII,Raijin,,Dragon Rising,OSB,PHY,Single enemy,Physical,10.50,"Lightning, NE",2.5,One single attack (10.50~14.50 scaling with Monk abilities used) capped at 99999,N,Lowest HP% enemy,500,ATK +10,Musk Stick (VIII),奥義「超・雷神飛竜昇」,22610004.0
VIII,Raijin,,Dragon Soaring,USB,PHY,Single enemy,Physical,7.10,"Lightning, NE",2.5,"Ten single attacks (0.71 each), grants 50% Critical and Lightning Radiant Shield: 75% to all allies",N,Lowest HP% enemy,500,ATK +10,Gokuu Pole (VIII),神技「激・雷神飛竜昇」,22610005.0
VIII,Raijin,,Thunderous Call,AASB,,,,,"Lightning, NE",,"Fifteen single ranged attacks (? each), grants Critical Damage +50% to all allies for 25 seconds, grants Attach Lightning, Awoken Lightning, Damage Cap +10000, and Thunderous Call to the user",,,500,ATK +10,Spirited Stick (VIII),豪雷招来,22610006.0
VIII,Raijin,,Devastate Dragon Rising,AOSB,,,,,Lightning,,Three single attacks (? each) capped at 99999,,,750,ATK +10,Ivory Pole (VIII),奥義「滅・雷神飛竜昇」,22610007.0
VIII,Raijin,,Unrelenting,Glint+,,,,,,0.01,"Grants Last Stand to all allies, grants Instant Cast 1 to the user",,,0,ATK +10,Battle Mace (VIII),確固不屈,22610008.0
VIII,Raijin,,Focused Lightning Hammer,Glint,,Self,,,,0.01,"Grants Attach Lightning Stacking, Attach Lightning and 100% Critical 2",,,250,ATK +10,Battle Stick (VIII),雷槌練気,22610009.0
VIII,Fujin,,Aero (VIII),Default,BLK,Single enemy,Magical,2.00,Wind,2.5,One single attack (2.00),N,Lowest HP% enemy,500,,-,エアロ【VIII】,22600004.0
VIII,Fujin,,Metsu,BSB,BLK,All enemies,Magical,12.00,"Wind, NE",0.01,"Five group attacks (2.40 each), MAG and RES -40% for 25 seconds, grants Haste and Burst Mode to the user",N,All enemies,500,MAG +10,Fujin's Shin-Chakram (VIII),滅,22600001.0
VIII,Fujin,,Zan,SSB,BLK,Single enemy,Magical,17.12,"Wind, NE",0.01,"Eight single attacks (2.14 each), grants Attach Wind to the user",N,Lowest HP% enemy,500,MAG +10,Fujin's Jacket (VIII),斬,22600002.0
VIII,Fujin,,Jin,SB,NAT,All enemies,,,,2.5,"Causes Status Chance -25% for 15 seconds, grants Physical Blink 1 to all allies",N,All enemies,500,,Shear Feather (VIII),仁,22600003.0
VIII,Fujin,,Into the Storm,OSB,BLK,Single enemy,Magical,37.50,"Wind, NE",2.5,"One single attack (37.50) capped at 99999, 42.50 multiplier if exploiting elemental weakness",N,Lowest HP% enemy,500,MAG +10,Fujin's Moon Ring (VIII),我流・暴風圏突入,22600005.0
VIII,Fujin,,Storm,USB,BLK,Single enemy,Magical,17.00,"Wind, NE",2.5,"Ten single attacks (1.70 each), grants Quick Cast, Attach Wind and Slice Follow-Up to the user",N,Lowest HP% enemy,500,MAG +10,Cross Chakram (VIII),嵐,22600006.0
VIII,Fujin,,Bluster,AOSB,BLK,Single enemy,Magical,62.90,Wind,2.5,"Twenty single attacks (1.82 each), followed by one single attack (26.50) capped at 99999",N,Lowest HP% enemy,750,MAG +10,Fujin's Wing Edge (VIII),迅,22600007.0
VIII,Fujin,,Winds,Glint,NAT,Self,,,,0.01,Grants Medium Buff Wind and High Quick Cast 2,N,Self,250,MAG +10,Fujin's Wind Slash (VIII),風,22600008.0
VIII,Fujin,,Shou,CSB,NAT,All allies,,,,2.5,"Activates Wind Chain (max 150, field +50%), MAG +50% for 25 seconds",N,All allies,500,MAG +10,Fujin's Twin Viper (VIII),昇,22600009.0
VIII,Fujin,,Ran,AASB,BLK,Single enemy,Magical,22.50,"Wind, NE",2.5,"Fifteen single attacks (1.50 each), grants Attach Wind, Awoken Wind, Damage Cap +10000 and Retsu Follow-Up to the user",N,Lowest HP% enemy,500,MAG +10,Fuma Shuriken (VIII),乱,22600010.0
VIII,Fujin,,Loop,Glint+,,Self,,,,0.01,"Grants Attach Wind Stacking, Attach Wind and Instant Cast 1",,,0,MAG +10,Ninja Gear (VIII),周,22600011.0
VIII,Kiros,,Fancy Footwork,Default,NAT,Self,,,,2.5,Grants Haste,N,Self,500,,-,フットワーク,22990003.0
VIII,Kiros,,Exsanguination,BSB,PHY,Single enemy,Physical,7.40,"Dark, Ice",2.5,"Ten single attacks (0.74 each), ATK and MAG +30% to all allies for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10,Katal (VIII),ブラッドペイン,22990001.0
VIII,Kiros,,Interesting Times,SSB,PHY,All enemies,Physical,5.88,-,2.5,"Six group ranged attacks (0.98 each), ATK, DEF, MAG, RES and MND -30% for 25 seconds",N,All enemies,500,ATK +10,Kiros's Guise (VIII),退屈なき人生,22990002.0
VIII,Ward,,Anchors Aweigh,Default,PHY,Single enemy,Physical,1.70,-,3.2,One single attack (1.70),N,Lowest HP% enemy,500,,-,アンカーアタック,23000003.0
VIII,Ward,,Massive Anchor,BSB,PHY,All enemies,Physical,4.97,"Earth, Wind",2.5,"Seven group ranged jump attacks (0.71 each), grants Haste, Attach Earth and Burst Mode to the user",N,All enemies,500,ATK +10,Harpoon (VIII),マッシヴアンカー,23000001.0
VIII,Ward,,Wordless Promise,SSB,PHY,All allies,,,,2.5,"ATK +50% for 25 seconds, grants Last Stand",N,All allies,500,ATK +10,Ward's Bandana (VIII),言葉なき友情,23000002.0
VIII,Ultimecia,,Tornado (VIII),Default,BLK,All enemies,Magical,2.00,Wind,2.5,One group attack (2.00),N,All enemies,500,,-,トルネド【VIII】,23230003.0
VIII,Ultimecia,,Sorceress Call,OSB,BLK,Single enemy,Magical,37.20,"Wind, Dark",2.5,"One single attack (37.20) capped at 99999, 42.80 multiplier if exploiting elemental weakness",N,Lowest HP% enemy,500,MAG +10,Doom Mace (VIII),ウィッチ・アトラクター,23230001.0
VIII,Ultimecia,,True Maelstrom,BSB,BLK,Single enemy,Magical,15.04,"Wind, Dark",2.5,"Eight single attacks (1.88 each), grants Haste, Attach Wind and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10,Demon's Rod (VIII),真・メイルシュトローム,23230002.0
VIII,Ultimecia,,Cycle of Steel,USB,BLK,Single enemy,Magical,17.00,"Wind, Dark",2.5,"Ten single attacks (1.70 each), MAG and RES +30% to the user for 25 seconds, grants Attach Wind and Black Magic Double to the user",N,Lowest HP% enemy,500,MAG +10,Phantasmal Garment I (VIII),流転の剣斧,23230004.0
VIII,Ultimecia,,Hell's Judgment,USB,BLK,Single enemy,Magical,15.00,"Wind, Dark",0.01,"Ten single attacks (1.50 each), DEF, RES and MND -40% for 25 seconds, grants Quick Cast and Brave Mode to the user",N,Lowest HP% enemy,500,MAG +10,Staff of the Magi (VIII),ヘル・ジャッジメント,23230005.0
VIII,Ultimecia,,Time Tamperer,Glint,NAT,Self,,,,0.01,Grants Weakness +30% Boost and High Quick Cast 2,N,Self,250,MAG +10,Onyx Dress (VIII),時への干渉,23230006.0
VIII,Ultimecia,,Apocalypse (VIII),AASB,BLK,Single enemy,Magical,22.50,"Wind, Dark, NE",2.5,"Fifteen single attacks (1.50 each), grants Awoken Magic Archer, Damage Cap +10000, Apocalypse Switch Draw Mode and Cruel Blow Follow-up to the user",N,Lowest HP% enemy,500,MAG +10,Wizard's Rod (VIII),アポカリプス【VIII】,23230007.0
VIII,Ultimecia,,Blades of Time,AOSB,BLK,Single enemy,Magical,62.90,"Wind, Dark",2.5,"Twenty single attacks (1.82 each), followed by one single attack (26.50) capped at 99999",N,Lowest HP% enemy,750,MAG +10,Cypress Pole (VIII),時空超えし剣斧,23230008.0
VIII,Ultimecia,,Shockwave Pulsar,SASB,BLK,Single enemy,Magical,22.50,"Wind, NE",2.5,"Fifteen single attacks (1.50), grants Attach Wind 3 with Stacking, Synchro Mode, Damage Cap +10000, High Quick Cast 1 and Wind High Quick Cycle to the user",N,Lowest HP% enemy,500,"Damage Up, Cast Time Down",Chaos Rod (VIII),Sウェーブ・パルサー,23230009.0
VIII,Ultimecia,,Shadow Veil,Glint+,NAT,Self,,,,0.01,"Grants Attach Wind Stacking, Attach Wind and Instant Cast 1",N,Self,0,MAG +10,Wicked Hand (VIII),シャドウベール,23230010.0
IX,Zidane,,What's That?!,Default,NAT,All enemies,,,,2.5,Causes Stop (50%),Y,All enemies,500,,-,あれはなんだ,20860001.0
IX,Zidane,,Scoop Art,SB,PHY,Single enemy,Physical,5.25,-,2.75,Three single ranged attacks (1.75 each),N,Lowest HP% enemy,500,,Butterfly Sword (IX),スクープアウト,20860002.0
IX,Zidane,,Rumble Rush,SB,PHY,Single enemy,Physical,5.12,-,2.75,"Four single attacks (1.28 each), ATK -50% for 25 seconds, ATK +35% to the user for 25 seconds",N,Lowest HP% enemy,500,,Exploda (IX),ランブルラッシュ,20860003.0
IX,Zidane,,Shift Break,SSB,PHY,All enemies,Physical,6.00,-,2.5,"Four group ranged attacks (1.50 each), ATK -50% for 25 seconds, ATK +35% to the user for 25 seconds",N,All enemies,500,ATK +10,Orichalcum (IX),シフトブレイク,20860004.0
IX,Zidane,,Stellar Circle 5,BSB,PHY,All enemies,Physical,5.88,Wind,2.5,"Six group ranged attacks (0.98 each), causes Imperil Wind 20% for 25 seconds, grants Haste and Burst Mode to the user",N,All enemies,500,ATK +10,The Ogre (IX),ストラサークル5,20860005.0
IX,Zidane,,Wall of Light,SB,NAT,All allies,,,,2.5,Grants High Regen and Different DEF and RES +25% for 25 seconds,N,All allies,500,,League Master's Gloves (IX),光の壁,20860006.0
IX,Zidane,,Meo Twister,OSB,PHY,Single enemy,Physical,11.80,"Wind, NE",2.5,"One single attack (11.80) capped at 99999, 12.80 multiplier if 4 or more females are in the party",N,Lowest HP% enemy,500,ATK +10,Rune Tooth (IX),ミールツイスター,20860007.0
IX,Zidane,,Storm Impulse,SSB,PHY,Single enemy,Physical,7.76,"Wind, NE",2.5,"Eight single attacks (0.97 each), grants Attach Wind to the user",N,Lowest HP% enemy,500,ATK +10,Zidane's Vest (IX),ストームインパルス,20860008.0
IX,Zidane,,Solution 9,BSB,PHY,Random enemies,Physical,6.66,"Wind, NE",2.5,"Nine random ranged attacks (0.74 each), grants Haste, Attach Wind and Burst Mode to the user",N,Random enemies,500,ATK +10,Sargatanas (IX),ソリューション9,20860009.0
IX,Zidane,,Grand Lethal,USB,PHY,Random enemies,Physical,7.20,"Wind, NE",2.5,"Ten random attacks (0.72 each), causes Imperil Wind 20% for 25 seconds, grants EX: Master Thief to the user",N,Random enemies,500,ATK +10,Masamune (IX),グランドリーサル,20860010.0
IX,Zidane,,Gale Unbound,USB,PHY,Single enemy,Physical,7.10,"Wind, NE",2.5,"Ten single attacks (0.71 each), grants Attach Wind, Thief Rank Boost and Thievery Finisher to the user",N,Lowest HP% enemy,500,ATK +10,The Tower (IX),刀魂放気・烈風,20860011.0
IX,Zidane,,Rumble Twister,AOSB,PHY,Single enemy,Physical,24.00,Wind,2.5,Three single attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10,Ozma's Splinter (IX),ランブルツイスター,20860012.0
IX,Zidane,,Aerial Ace,Glint,PHY,Single enemy,Physical,3.12,"Wind, NE",0.01,"Six single attacks (0.52 each), grants Attach Wind Stacking and Attach Wind to the user",N,Lowest HP% enemy,250,ATK +10,Navy Gilet (IX),エアマスター,20860013.0
IX,Zidane,,Reverse Gaia,AASB,PHY,Single enemy,Physical,9.00,"Wind, NE",2.5,"Fifteen single attacks (0.60 each), grants Attach Wind, Awoken Thief, Damage Cap +10000 and Thief Gauge +25% Booster to the user",N,Lowest HP% enemy,500,ATK +10,Butterfly Edge (IX),リバースガイア,20860014.0
